Stadium;Date;Race;Event;Country;Distance;Occasion;Time;TempIndoors;TempIce;Humidity;TempOutdoors;AirpressureSealevel;AirpressureSurface
Alau_Ice_Palace;25-11-2011;1st_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;start;04:06:00;14.2;-7.3;29.0;-19.9;1028.7;982.1
Alau_Ice_Palace;25-11-2011;1st_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;end;04:20:00;14.2;-7.3;29.0;-19.9;1028.7;982.1
Alau_Ice_Palace;25-11-2011;1st_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;start;04:24:00;14.5;-7.3;29.0;-19.9;1028.7;982.1
Alau_Ice_Palace;25-11-2011;1st_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;end;04:45:00;14.5;-7.3;29.0;-18.4;1028.6;982.3
Alau_Ice_Palace;25-11-2011;3000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;3000;start;05:06:00;14.7;-6.8;28.0;-18.4;1028.6;982.3
Alau_Ice_Palace;25-11-2011;3000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;3000;end;05:39:00;14.7;-6.8;28.0;-16.5;1028.2;982.2
Alau_Ice_Palace;25-11-2011;1500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1500;start;06:02:00;15.1;-6.5;28.0;-16.5;1028.2;982.2
Alau_Ice_Palace;25-11-2011;1500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1500;end;06:37:00;15.1;-6.5;28.0;-14.1;1027.6;982.1
Alau_Ice_Palace;25-11-2011;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;start;08:55:00;15.1;-6.6;29.0;-12.0;1026.1;981.0
Alau_Ice_Palace;25-11-2011;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;end;09:12:00;15.1;-6.6;29.0;-12.0;1026.1;981.0
Alau_Ice_Palace;25-11-2011;1st_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;start;09:16:00;15.0;-6.6;29.0;-12.0;1026.1;981.0
Alau_Ice_Palace;25-11-2011;1st_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;end;09:35:00;15.0;-6.6;29.0;-11.8;1024.8;979.8
Alau_Ice_Palace;25-11-2011;3000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;3000;start;09:52:00;15.0;-6.6;29.0;-11.8;1024.8;979.8
Alau_Ice_Palace;25-11-2011;3000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;3000;end;10:47:00;15.0;-6.6;29.0;-12.5;1024.9;979.8
Alau_Ice_Palace;25-11-2011;1500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1500;start;11:09:00;15.1;-6.5;31.3;-12.5;1024.9;979.8
Alau_Ice_Palace;25-11-2011;1500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1500;end;11:39:00;15.1;-6.5;31.3;-13.2;1024.7;979.5
Alau_Ice_Palace;26-11-2011;2nd_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;start;04:03:00;14.1;-6.5;31.2;-16.3;1028.8;982.9
Alau_Ice_Palace;26-11-2011;2nd_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;end;04:12:00;14.1;-6.5;31.2;-16.3;1028.8;982.9
Alau_Ice_Palace;26-11-2011;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;start;04:14:00;14.1;-6.5;31.2;-16.3;1028.8;982.9
Alau_Ice_Palace;26-11-2011;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;end;04:32:00;14.1;-6.5;31.2;-14.7;1029.5;983.8
Alau_Ice_Palace;26-11-2011;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;start;04:53:00;15.1;-6.7;29.2;-14.7;1029.5;983.8
Alau_Ice_Palace;26-11-2011;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;end;05:20:00;15.1;-6.7;29.2;-14.7;1029.5;983.8
Alau_Ice_Palace;26-11-2011;5000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;5000;start;05:41:00;15.2;-6.5;29.5;-12.5;1029.6;984.3
Alau_Ice_Palace;26-11-2011;5000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;5000;end;06:30:00;15.2;-6.5;29.5;-12.5;1029.6;984.3
Alau_Ice_Palace;26-11-2011;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;start;08:52:00;15.2;-6.5;29.5;-10.4;1029.3;984.3
Alau_Ice_Palace;26-11-2011;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;end;09:12:00;15.2;-6.5;29.5;-10.4;1029.3;984.3
Alau_Ice_Palace;26-11-2011;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;start;09:18:00;14.5;-6.8;30.1;-10.4;1029.3;984.3
Alau_Ice_Palace;26-11-2011;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;end;09:38:00;14.5;-6.8;30.1;-10.3;1029.6;984.6
Alau_Ice_Palace;26-11-2011;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;start;09:57:00;14.3;-6.8;29.1;-10.3;1029.6;984.6
Alau_Ice_Palace;26-11-2011;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;end;10:27:00;14.3;-6.8;29.1;-10.3;1029.6;984.6
Alau_Ice_Palace;26-11-2011;5000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;5000;start;10:51:00;14.0;-6.7;30.6;-11.1;1029.6;984.5
Alau_Ice_Palace;26-11-2011;5000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;5000;end;12:05:00;14.0;-6.7;30.6;-12.1;1030.1;984.8
Alau_Ice_Palace;27-11-2011;1000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1000;start;05:51:00;14.6;-6.4;29.8;-14.6;1032.1;986.3
Alau_Ice_Palace;27-11-2011;1000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1000;end;06:15:00;14.6;-6.4;29.8;-14.6;1032.1;986.3
Alau_Ice_Palace;27-11-2011;1000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1000;start;06:19:00;14.6;-6.4;29.8;-14.6;1032.1;986.3
Alau_Ice_Palace;27-11-2011;1000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1000;end;06:50:00;14.6;-6.4;29.8;-12.3;1031.7;986.3
Alau_Ice_Palace;27-11-2011;1000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1000;start;08:52:00;15.1;-6.7;30.1;-10.9;1030.7;985.6
Alau_Ice_Palace;27-11-2011;1000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1000;end;09:16:00;15.1;-6.7;30.1;-10.9;1030.7;985.6
Alau_Ice_Palace;27-11-2011;1000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1000;start;09:21:00;15.1;-6.7;30.1;-10.9;1030.7;985.6
Alau_Ice_Palace;27-11-2011;1000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1000;end;09:45:00;15.1;-6.7;30.1;-11.0;1030.7;985.6
Alau_Ice_Palace;1-12-2012;5000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;5000;start;05:48:00;15.2;-6.8;29.0;-21.6;1040.2;992.8
Alau_Ice_Palace;1-12-2012;5000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;5000;end;06:52:00;15.2;-6.8;29.0;-21.1;1040.4;993.1
Alau_Ice_Palace;1-12-2012;5000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;5000;start;09:45:00;16.6;-6.8;29.6;-20.4;1041.1;993.9
Alau_Ice_Palace;1-12-2012;5000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;5000;end;10:37:00;16.6;-6.8;29.6;-20.5;1040.7;993.5
Alau_Ice_Palace;2-12-2012;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;start;04:22:00;15.2;-6.6;33.0;-7.3;1020.3;976.2
Alau_Ice_Palace;2-12-2012;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;end;04:53:00;15.2;-6.6;33.0;-6.0;1019.9;976.1
Alau_Ice_Palace;2-12-2012;10000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;10000;start;05:07:00;15.0;-6.6;34.6;-6.0;1019.9;976.1
Alau_Ice_Palace;2-12-2012;10000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;10000;end;07:21:00;15.0;-6.6;34.6;-3.8;1020.8;977.3
Alau_Ice_Palace;2-12-2012;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;start;08:52:00;15.3;-6.5;38.3;-5.5;1022.4;978.5
Alau_Ice_Palace;2-12-2012;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;end;09:25:00;15.3;-6.5;38.3;-5.5;1022.4;978.5
Alau_Ice_Palace;2-12-2012;10000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;10000;start;09:52:00;15.4;-6.6;38.4;-6.5;1024.2;980.1
Alau_Ice_Palace;2-12-2012;10000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;10000;end;11:29:00;15.4;-6.6;38.4;-7.7;1024.8;980.5
Alau_Ice_Palace;29-11-2013;1st_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;start;07:22:00;17.0;-5.1;42.0;4.6;1006.2;964.6
Alau_Ice_Palace;29-11-2013;1st_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;end;07:36:00;17.0;-5.1;42.0;5.2;1005.3;963.8
Alau_Ice_Palace;29-11-2013;5000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;5000;start;07:42:00;17.0;-5.6;39.4;5.2;1005.3;963.8
Alau_Ice_Palace;29-11-2013;5000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;5000;end;09:15:00;17.0;-5.6;39.4;5.5;1004.8;963.3
Alau_Ice_Palace;29-11-2013;1500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1500;start;09:40:00;18.0;-5.7;42.1;5.3;1005.2;963.7
Alau_Ice_Palace;29-11-2013;1500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1500;end;10:24:00;18.0;-5.7;42.1;5.3;1005.2;963.7
Alau_Ice_Palace;29-11-2013;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;start;11:52:00;17.8;-5.6;41.3;4.3;1006.2;964.5
Alau_Ice_Palace;29-11-2013;1st_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;end;12:09:00;17.8;-5.6;41.3;4.3;1006.2;964.5
Alau_Ice_Palace;29-11-2013;5000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;5000;start;12:31:00;18.4;-5.8;41.5;3.9;1007.8;966.0
Alau_Ice_Palace;29-11-2013;5000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;5000;end;13:18:00;18.4;-5.8;41.5;3.9;1007.8;966.0
Alau_Ice_Palace;29-11-2013;1500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1500;start;13:37:00;17.2;-5.9;43.8;3.4;1008.7;966.8
Alau_Ice_Palace;29-11-2013;1500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1500;end;14:12:00;17.2;-5.9;43.8;3.4;1008.7;966.8
Alau_Ice_Palace;30-11-2013;2nd_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;start;07:22:00;15.4;-5.6;34.7;0.5;1017.2;974.5
Alau_Ice_Palace;30-11-2013;2nd_500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;500;end;07:30:00;15.4;-5.6;34.7;0.5;1017.2;974.5
Alau_Ice_Palace;30-11-2013;1st_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;start;07:34:00;15.4;-5.6;34.7;0.4;1017.3;974.6
Alau_Ice_Palace;30-11-2013;1st_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;end;07:54:00;15.4;-5.6;34.7;0.4;1017.3;974.6
Alau_Ice_Palace;30-11-2013;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;start;08:20:00;15.9;-5.6;36.8;0.4;1017.3;974.6
Alau_Ice_Palace;30-11-2013;1500m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1500;end;08:51:00;15.9;-5.6;36.8;0.3;1017.6;974.8
Alau_Ice_Palace;30-11-2013;1000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1000;start;09:19:00;16.2;-5.7;35.5;0.3;1017.6;974.8
Alau_Ice_Palace;30-11-2013;1000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;1000;end;09:57:00;16.2;-5.7;35.5;0.3;1018.7;975.9
Alau_Ice_Palace;30-11-2013;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;start;11:22:00;16.3;-5.7;38.1;0.3;1019.1;976.3
Alau_Ice_Palace;30-11-2013;2nd_500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;500;end;11:39:00;16.3;-5.7;38.1;0.2;1019.0;976.2
Alau_Ice_Palace;30-11-2013;1st_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;start;11:47:00;16.3;-5.7;38.1;0.2;1019.0;976.2
Alau_Ice_Palace;30-11-2013;1st_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;end;12:05:00;16.3;-5.7;38.1;0.2;1019.0;976.2
Alau_Ice_Palace;30-11-2013;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;start;12:26:00;16.5;-5.8;39.2;0.2;1019.0;976.2
Alau_Ice_Palace;30-11-2013;1500m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1500;end;12:53:00;16.5;-5.8;39.2;0.0;1019.6;976.7
Alau_Ice_Palace;30-11-2013;1000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1000;start;13:19:00;16.4;-5.7;37.2;0.0;1019.6;976.7
Alau_Ice_Palace;30-11-2013;1000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;1000;end;13:41:00;16.4;-5.7;37.2;-0.1;1019.5;976.6
Alau_Ice_Palace;1-12-2013;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;start;03:22:00;15.5;-6.0;40.6;-1.3;1006.9;964.3
Alau_Ice_Palace;1-12-2013;2nd_500m_Men_Division_B;Essent_ISU_World_Cup;KAZ;500;end;03:41:00;15.5;-6.0;40.6;-1.2;1004.3;961.9
Alau_Ice_Palace;1-12-2013;1000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1000;start;03:50:00;15.5;-6.0;40.6;-1.2;1004.3;961.9
Alau_Ice_Palace;1-12-2013;1000m_Ladies_Division_B;Essent_ISU_World_Cup;KAZ;1000;end;04:08:00;15.5;-6.0;40.6;-1.2;1004.3;961.9
Alau_Ice_Palace;1-12-2013;10000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;10000;start;04:37:00;16.1;-5.9;38.2;-1.2;1002.2;959.9
Alau_Ice_Palace;1-12-2013;10000m_Men_Division_B;Essent_ISU_World_Cup;KAZ;10000;end;07:18:00;16.1;-5.9;38.2;-1.2;998.2;956.0
Alau_Ice_Palace;1-12-2013;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;start;08:52:00;17.3;-5.6;36.7;-1.4;999.4;957.1
Alau_Ice_Palace;1-12-2013;2nd_500m_Men_Division_A;Essent_ISU_World_Cup;KAZ;500;end;09:09:00;17.3;-5.6;36.7;-1.4;999.4;957.1
Alau_Ice_Palace;1-12-2013;1000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1000;start;09:22:00;17.3;-5.6;36.7;-1.4;999.4;957.1
Alau_Ice_Palace;1-12-2013;1000m_Ladies_Division_A;Essent_ISU_World_Cup;KAZ;1000;end;09:40:00;17.3;-5.6;36.7;-1.3;1001.2;958.9
Alau_Ice_Palace;1-12-2013;10000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;10000;start;10:07:00;18.0;-5.7;35.8;-1.3;1001.2;958.9
Alau_Ice_Palace;1-12-2013;10000m_Men_Division_A;Essent_ISU_World_Cup;KAZ;10000;end;11:51:00;18.0;-5.7;35.8;-1.5;1005.1;962.6
Alau_Ice_Palace;28-2-2015;1st_500m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;start;11:22:00;16.7;-4.8;35.1;-4.6;1035.8;991.5
Alau_Ice_Palace;28-2-2015;1st_500m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;end;11:47:00;16.7;-4.8;35.1;-4.7;1036.1;991.8
Alau_Ice_Palace;28-2-2015;1st_500m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;start;12:11:00;16.7;-4.8;35.0;-4.7;1036.1;991.8
Alau_Ice_Palace;28-2-2015;1st_500m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;end;12:46:00;16.7;-4.8;35.0;-5.1;1036.6;992.2
Alau_Ice_Palace;28-2-2015;1st_1000m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;start;13:59:00;16.8;-4.7;34.7;-5.4;1036.8;992.3
Alau_Ice_Palace;28-2-2015;1st_1000m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;end;14:42:00;16.8;-4.7;34.7;-5.8;1037.3;992.7
Alau_Ice_Palace;1-3-2015;2nd_500m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;start;12:22:00;14.2;-5.7;40.3;-2.9;1038.4;994.3
Alau_Ice_Palace;1-3-2015;2nd_500m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;end;12:46:00;14.2;-5.7;40.3;-3.3;1038.3;994.1
Alau_Ice_Palace;1-3-2015;2nd_500m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;start;13:05:00;14.2;-5.9;40.8;-3.3;1038.3;994.1
Alau_Ice_Palace;1-3-2015;2nd_500m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;500;end;13:43:00;14.2;-5.9;40.8;-3.4;1038.5;994.3
Alau_Ice_Palace;1-3-2015;2nd_1000m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;start;14:01:00;14.4;-5.7;40.4;-3.4;1038.5;994.3
Alau_Ice_Palace;1-3-2015;2nd_1000m_Ladies;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;end;14:30:00;14.4;-5.7;40.4;-3.4;1038.5;994.3
Alau_Ice_Palace;1-3-2015;2nd_1000m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;start;14:48:00;14.3;-5.7;40.4;-3.6;1037.9;993.7
Alau_Ice_Palace;1-3-2015;2nd_1000m_Men;ISU_World_Sprint_Speed_Skating_Championships;KAZ;1000;end;15:21:00;14.3;-5.7;40.4;-3.6;1037.9;993.7
Alau_Ice_Palace;2-12-2016;1st_500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;500;start;07:22:00;16.5;-6.5;38.0;-8.0;1025.8;981.4
Alau_Ice_Palace;2-12-2016;1st_500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;500;end;07:34:00;16.5;-6.5;38.0;-7.7;1026.1;981.7
Alau_Ice_Palace;2-12-2016;5000m_Men_Division_B;ISU_World_Cup_Astana;KAZ;5000;start;07:53:00;16.5;-6.5;38.0;-7.7;1026.1;981.7
Alau_Ice_Palace;2-12-2016;5000m_Men_Division_B;ISU_World_Cup_Astana;KAZ;5000;end;09:20:00;16.5;-6.5;38.0;-7.6;1026.5;982.1
Alau_Ice_Palace;2-12-2016;3000m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;3000;start;09:40:00;16.6;-6.7;39.0;-7.5;1026.8;982.4
Alau_Ice_Palace;2-12-2016;3000m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;3000;end;10:18:00;16.6;-6.7;39.0;-7.5;1026.8;982.4
Alau_Ice_Palace;2-12-2016;3000m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;3000;start;12:52:00;16.8;-6.7;39.0;-8.0;1028.3;983.8
Alau_Ice_Palace;2-12-2016;3000m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;3000;end;13:35:00;16.8;-6.7;39.0;-8.3;1028.7;984.1
Alau_Ice_Palace;2-12-2016;1st_500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;500;start;13:55:00;16.9;-6.6;39.0;-8.3;1028.7;984.1
Alau_Ice_Palace;2-12-2016;1st_500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;500;end;14:14:00;16.9;-6.6;39.0;-8.3;1028.7;984.1
Alau_Ice_Palace;2-12-2016;5000m_Men_Division_A;ISU_World_Cup_Astana;KAZ;5000;start;14:40:00;17.1;-6.9;39.0;-8.5;1029.4;984.7
Alau_Ice_Palace;2-12-2016;5000m_Men_Division_A;ISU_World_Cup_Astana;KAZ;5000;end;15:42:00;17.1;-6.9;39.0;-8.8;1029.5;984.8
Alau_Ice_Palace;3-12-2016;1st_500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;500;start;04:52:00;16.4;-6.2;37.0;-11.5;1024.4;979.5
Alau_Ice_Palace;3-12-2016;1st_500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;500;end;05:25:00;16.4;-6.2;37.0;-11.5;1024.4;979.5
Alau_Ice_Palace;3-12-2016;1000m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;1000;start;05:45:00;16.6;-6.6;39.0;-10.8;1023.9;979.1
Alau_Ice_Palace;3-12-2016;1000m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;1000;end;06:09:00;16.6;-6.6;39.0;-10.8;1023.9;979.1
Alau_Ice_Palace;3-12-2016;1000m_Men_Division_B;ISU_World_Cup_Astana;KAZ;1000;start;06:31:00;16.5;-6.6;38.0;-9.8;1022.8;978.2
Alau_Ice_Palace;3-12-2016;1000m_Men_Division_B;ISU_World_Cup_Astana;KAZ;1000;end;07:07:00;16.5;-6.6;38.0;-9.8;1022.8;978.2
Alau_Ice_Palace;3-12-2016;1st_500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;500;start;11:07:00;16.9;-6.7;39.0;-6.3;1014.9;971.2
Alau_Ice_Palace;3-12-2016;1st_500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;500;end;11:26:00;16.9;-6.7;39.0;-6.3;1014.9;971.2
Alau_Ice_Palace;3-12-2016;1000m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;1000;start;11:38:00;16.2;-7.0;39.0;-5.6;1013.2;969.7
Alau_Ice_Palace;3-12-2016;1000m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;1000;end;12:03:00;16.2;-7.0;39.0;-5.6;1013.2;969.7
Alau_Ice_Palace;3-12-2016;1000m_Men_Division_A;ISU_World_Cup_Astana;KAZ;1000;start;12:22:00;16.3;-6.1;37.0;-5.6;1013.2;969.7
Alau_Ice_Palace;3-12-2016;1000m_Men_Division_A;ISU_World_Cup_Astana;KAZ;1000;end;12:45:00;16.3;-6.1;37.0;-4.4;1011.8;968.6
Alau_Ice_Palace;4-12-2016;2nd_500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;500;start;04:52:00;17.2;-6.0;38.0;-0.1;1006.0;963.7
Alau_Ice_Palace;4-12-2016;2nd_500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;500;end;05:05:00;17.2;-6.0;38.0;-0.1;1006.0;963.7
Alau_Ice_Palace;4-12-2016;2nd_500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;500;start;05:30:00;17.0;-6.2;39.0;-0.1;1006.0;963.7
Alau_Ice_Palace;4-12-2016;2nd_500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;500;end;06:00:00;17.0;-6.2;39.0;-0.8;1006.9;964.4
Alau_Ice_Palace;4-12-2016;1500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;1500;start;06:25:00;17.2;-6.4;39.0;-0.8;1006.9;964.4
Alau_Ice_Palace;4-12-2016;1500m_Ladies_Division_B;ISU_World_Cup_Astana;KAZ;1500;end;07:06:00;17.2;-6.4;39.0;-0.6;1007.3;964.8
Alau_Ice_Palace;4-12-2016;1500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;1500;start;07:35:00;17.2;-6.4;39.0;-1.2;1007.9;965.3
Alau_Ice_Palace;4-12-2016;1500m_Men_Division_B;ISU_World_Cup_Astana;KAZ;1500;end;08:20:00;17.2;-6.4;39.0;-1.2;1007.9;965.3
Alau_Ice_Palace;4-12-2016;2nd_500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;500;start;12:22:00;16.9;-6.3;39.0;-3.0;1010.6;967.6
Alau_Ice_Palace;4-12-2016;2nd_500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;500;end;12:39:00;16.9;-6.3;39.0;-3.1;1010.9;967.9
Alau_Ice_Palace;4-12-2016;2nd_500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;500;start;12:46:00;16.4;-6.5;39.0;-3.1;1010.9;967.9
Alau_Ice_Palace;4-12-2016;2nd_500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;500;end;12:47:00;16.4;-6.5;39.0;-3.1;1010.9;967.9
Alau_Ice_Palace;4-12-2016;1500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;1500;start;13:26:00;16.7;-6.5;39.0;-3.1;1010.9;967.9
Alau_Ice_Palace;4-12-2016;1500m_Ladies_Division_A;ISU_World_Cup_Astana;KAZ;1500;end;14:02:00;16.7;-6.5;39.0;-3.0;1010.6;967.6
Alau_Ice_Palace;4-12-2016;1500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;1500;start;14:21:00;16.7;-6.6;38.0;-3.0;1010.6;967.6
Alau_Ice_Palace;4-12-2016;1500m_Men_Division_A;ISU_World_Cup_Astana;KAZ;1500;end;14:53:00;16.7;-6.6;38.0;-2.8;1010.4;967.5
Alau_Ice_Palace;6-12-2019;1000m_Ladies_Division_B;ISU_World_Cup_#3;KAZ;1000;start;08:15:00;16.0;-6.0;30.0;-6.1;1023.3;979.3
Alau_Ice_Palace;6-12-2019;1000m_Ladies_Division_B;ISU_World_Cup_#3;KAZ;1000;end;08:44:00;16.0;-6.0;30.0;-5.8;1023.5;979.5
Alau_Ice_Palace;6-12-2019;500m_Men_Division_B;ISU_World_Cup_#3;KAZ;500;start;08:56:00;16.0;-6.0;30.0;-5.8;1023.5;979.5
Alau_Ice_Palace;6-12-2019;500m_Men_Division_B;ISU_World_Cup_#3;KAZ;500;end;09:31:00;16.0;-6.0;30.0;-5.8;1024.3;980.3
Alau_Ice_Palace;6-12-2019;5000m_Ladies_Division_B;ISU_World_Cup_#3;KAZ;5000;start;09:40:00;16.0;-6.0;30.0;-5.8;1024.3;980.3
Alau_Ice_Palace;6-12-2019;5000m_Ladies_Division_B;ISU_World_Cup_#3;KAZ;5000;end;10:30:00;16.0;-6.0;30.0;-5.8;1024.3;980.3
Alau_Ice_Palace;6-12-2019;1000m_Ladies_Division_A;ISU_World_Cup_#3;KAZ;1000;start;12:00:00;16.5;-6.5;30.0;-5.5;1024.1;980.2
Alau_Ice_Palace;6-12-2019;1000m_Ladies_Division_A;ISU_World_Cup_#3;KAZ;1000;end;12:26:00;16.5;-6.5;30.0;-5.5;1024.1;980.2
Alau_Ice_Palace;6-12-2019;500m_Men_Division_A;ISU_World_Cup_#3;KAZ;500;start;12:33:00;16.6;-5.7;36.0;-5.1;1024.2;980.3
